status,duration_sec,is_complete,source_file,respondent_id,region,researcher_id,start_time,end_time,start_date,start_hour
Completed successfully,3766.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,966.0,,,2025-06-12 05:05:00,2025-06-12 06:07:46,2025-06-12,5.0
Completed successfully,3581.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,967.0,,,2025-06-12 06:35:00,2025-06-12 07:34:41,2025-06-12,6.0
Completed successfully,3916.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,968.0,,,2025-06-12 08:22:00,2025-06-12 09:27:16,2025-06-12,8.0
Completed successfully,3723.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,969.0,,,2025-06-22 02:35:00,2025-06-22 03:37:03,2025-06-22,2.0
Completed successfully,3960.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,970.0,,,2025-06-22 04:53:00,2025-06-22 05:59:00,2025-06-22,4.0
Completed successfully,3870.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,971.0,,,2025-06-23 03:23:00,2025-06-23 04:27:30,2025-06-23,3.0
Completed successfully,4252.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,972.0,,,2025-06-23 06:17:00,2025-06-23 07:27:52,2025-06-23,6.0
Completed successfully,4173.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,973.0,,,2025-06-24 02:52:00,2025-06-24 04:01:33,2025-06-24,2.0
Completed successfully,3794.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,974.0,,,2025-06-26 06:21:00,2025-06-26 07:24:14,2025-06-26,6.0
Completed successfully,3522.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,975.0,,,2025-06-26 08:18:00,2025-06-26 09:16:42,2025-06-26,8.0
Completed successfully,3339.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,976.0,,,2025-06-24 04:37:00,2025-06-24 05:32:39,2025-06-24,4.0
Completed successfully,3356.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,977.0,,,2025-06-24 06:12:00,2025-06-24 07:07:56,2025-06-24,6.0
Completed successfully,3568.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,978.0,,,2025-06-24 07:50:00,2025-06-24 08:49:28,2025-06-24,7.0
Completed successfully,32.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,979.0,,,2025-06-24 08:50:00,2025-06-24 08:50:32,2025-06-24,8.0
Completed successfully,3600.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,980.0,,,2025-06-25 02:07:00,2025-06-25 03:07:00,2025-06-25,2.0
Completed successfully,2390.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,981.0,,,2025-06-27 08:05:00,2025-06-27 08:44:50,2025-06-27,8.0
Completed successfully,2187.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,982.0,,,2025-06-27 06:04:00,2025-06-27 06:40:27,2025-06-27,6.0
Completed successfully,1224.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,983.0,,,2025-06-26 18:21:00,2025-06-26 18:41:24,2025-06-26,18.0
Completed successfully,2015.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,985.0,,,2025-06-19 01:21:00,2025-06-19 01:54:35,2025-06-19,1.0
Completed successfully,2060.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,986.0,,,2025-06-26 01:34:00,2025-06-26 02:08:20,2025-06-26,1.0
Completed successfully,2122.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,987.0,,,2025-06-26 02:27:00,2025-06-26 03:02:22,2025-06-26,2.0
Completed successfully,1972.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,988.0,,,2025-06-26 03:10:00,2025-06-26 03:42:52,2025-06-26,3.0
Completed successfully,1947.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,989.0,,,2025-06-26 03:58:00,2025-06-26 04:30:27,2025-06-26,3.0
Completed successfully,2138.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,990.0,,,2025-06-26 04:39:00,2025-06-26 05:14:38,2025-06-26,4.0
Completed successfully,2079.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,992.0,,,2025-06-27 01:35:00,2025-06-27 02:09:39,2025-06-27,1.0
Completed successfully,1980.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,993.0,,,2025-06-27 02:30:00,2025-06-27 03:03:00,2025-06-27,2.0
Completed successfully,2081.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,994.0,,,2025-06-27 03:16:00,2025-06-27 03:50:41,2025-06-27,3.0
Completed successfully,1931.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,995.0,,,2025-06-27 05:05:00,2025-06-27 05:37:11,2025-06-27,5.0
Completed successfully,1981.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,997.0,,,2025-06-27 06:39:00,2025-06-27 07:12:01,2025-06-27,6.0
Completed successfully,2635.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,998.0,,,2025-06-26 11:10:00,2025-06-26 11:53:55,2025-06-26,11.0
Completed successfully,1685.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,999.0,,,2025-06-21 02:07:00,2025-06-21 02:35:05,2025-06-21,2.0
Completed successfully,1568.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1000.0,,,2025-06-21 03:48:00,2025-06-21 04:14:08,2025-06-21,3.0
Completed successfully,2349.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1001.0,,,2025-06-21 00:57:00,2025-06-21 01:36:09,2025-06-21,0.0
Completed successfully,2666.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1002.0,,,2025-06-21 06:06:00,2025-06-21 06:50:26,2025-06-21,6.0
Completed successfully,1921.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1003.0,,,2025-06-28 01:06:00,2025-06-28 01:38:01,2025-06-28,1.0
Completed successfully,2039.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1004.0,,,2025-06-28 02:00:00,2025-06-28 02:33:59,2025-06-28,2.0
Completed successfully,1920.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1005.0,,,2025-06-28 02:45:00,2025-06-28 03:17:00,2025-06-28,2.0
Completed successfully,2041.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1006.0,,,2025-06-28 03:29:00,2025-06-28 04:03:01,2025-06-28,3.0
Completed successfully,1751.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1007.0,,,2025-06-28 04:22:00,2025-06-28 04:51:11,2025-06-28,4.0
Completed successfully,1990.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1008.0,,,2025-06-28 05:37:00,2025-06-28 06:10:10,2025-06-28,5.0
Completed successfully,2252.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1009.0,,,2025-06-28 06:40:00,2025-06-28 07:17:32,2025-06-28,6.0
Completed successfully,3515.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1010.0,,,2025-06-29 03:28:00,2025-06-29 04:26:35,2025-06-29,3.0
Completed successfully,2352.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1012.0,,,2025-06-29 05:26:00,2025-06-29 06:05:12,2025-06-29,5.0
Completed successfully,2553.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1013.0,,,2025-06-29 08:21:00,2025-06-29 09:03:33,2025-06-29,8.0
Completed successfully,1814.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1014.0,,,2025-06-28 02:45:00,2025-06-28 03:15:14,2025-06-28,2.0
Completed successfully,2013.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1015.0,,,2025-06-28 05:22:00,2025-06-28 05:55:33,2025-06-28,5.0
Completed successfully,2120.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1016.0,,,2025-06-28 06:21:00,2025-06-28 06:56:20,2025-06-28,6.0
Completed successfully,2849.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1017.0,,,2025-06-29 02:17:00,2025-06-29 03:04:29,2025-06-29,2.0
Completed successfully,206.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1018.0,,,2025-06-29 03:35:00,2025-06-29 03:38:26,2025-06-29,3.0
Completed successfully,3114.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1019.0,,,2025-06-29 03:40:00,2025-06-29 04:31:54,2025-06-29,3.0
Completed successfully,2889.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1020.0,,,2025-06-29 07:20:00,2025-06-29 08:08:09,2025-06-29,7.0
Completed successfully,2466.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1021.0,,,2025-06-29 08:24:00,2025-06-29 09:05:06,2025-06-29,8.0
Completed successfully,2936.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1022.0,,,2025-06-29 00:01:00,2025-06-29 00:49:56,2025-06-29,0.0
Completed successfully,2695.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1023.0,,,2025-06-29 02:13:00,2025-06-29 02:57:55,2025-06-29,2.0
Completed successfully,2625.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1024.0,,,2025-06-29 03:32:00,2025-06-29 04:15:45,2025-06-29,3.0
Completed successfully,2512.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1025.0,,,2025-06-29 06:32:00,2025-06-29 07:13:52,2025-06-29,6.0
Completed successfully,2533.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1026.0,,,2025-06-28 20:29:00,2025-06-28 21:11:13,2025-06-28,20.0
Completed successfully,4291.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1027.0,,,2025-06-29 05:06:00,2025-06-29 06:17:31,2025-06-29,5.0
Completed successfully,2070.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1028.0,,,2025-06-29 05:19:00,2025-06-29 05:53:30,2025-06-29,5.0
Completed successfully,2009.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1029.0,,,2025-06-29 06:58:00,2025-06-29 07:31:29,2025-06-29,6.0
Completed successfully,244.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1030.0,,,2025-06-29 08:33:00,2025-06-29 08:37:04,2025-06-29,8.0
Completed successfully,1814.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1031.0,,,2025-06-29 08:38:00,2025-06-29 09:08:14,2025-06-29,8.0
Completed successfully,1807.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1032.0,,,2025-06-29 10:49:00,2025-06-29 11:19:07,2025-06-29,10.0
Completed successfully,2591.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1033.0,,,2025-06-28 06:25:00,2025-06-28 07:08:11,2025-06-28,6.0
Completed successfully,2489.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1034.0,,,2025-06-28 07:37:00,2025-06-28 08:18:29,2025-06-28,7.0
Completed successfully,1907.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1035.0,,,2025-06-29 03:15:00,2025-06-29 03:46:47,2025-06-29,3.0
Completed successfully,1994.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1036.0,,,2025-06-29 04:02:00,2025-06-29 04:35:14,2025-06-29,4.0
Completed successfully,2082.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1037.0,,,2025-06-29 05:19:00,2025-06-29 05:53:42,2025-06-29,5.0
Completed successfully,1830.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1039.0,,,2025-06-29 06:06:00,2025-06-29 06:36:30,2025-06-29,6.0
Completed successfully,1908.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1040.0,,,2025-06-29 06:57:00,2025-06-29 07:28:48,2025-06-29,6.0
Completed successfully,1867.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1041.0,,,2025-06-29 08:05:00,2025-06-29 08:36:07,2025-06-29,8.0
Completed successfully,1927.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1042.0,,,2025-06-27 23:21:00,2025-06-27 23:53:07,2025-06-27,23.0
Completed successfully,4111.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1043.0,,Antonia Milegrito,2025-06-29 03:45:00,2025-06-29 04:53:31,2025-06-29,3.0
Completed successfully,3364.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1044.0,,Antonia Milegrito,2025-06-29 05:04:00,2025-06-29 06:00:04,2025-06-29,5.0
Completed successfully,4215.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1045.0,,,2025-06-29 06:30:00,2025-06-29 07:40:15,2025-06-29,6.0
Completed successfully,1818.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1046.0,,,2025-06-29 09:00:00,2025-06-29 09:30:18,2025-06-29,9.0
Completed successfully,1890.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1047.0,,,2025-06-29 09:42:00,2025-06-29 10:13:30,2025-06-29,9.0
Completed successfully,2609.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1048.0,,ROSELYN LAGMAN,2025-06-30 00:56:00,2025-06-30 01:39:29,2025-06-30,0.0
Completed successfully,2738.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1049.0,,Maricel Gumboc,2025-06-29 02:48:00,2025-06-29 03:33:38,2025-06-29,2.0
Completed successfully,1697.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1050.0,,,2025-06-29 21:18:00,2025-06-29 21:46:17,2025-06-29,21.0
Completed successfully,636.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1051.0,,Aleli Alarde,2025-06-28 00:31:00,2025-06-28 00:41:36,2025-06-28,0.0
Completed successfully,1767.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1052.0,,MARIVIC ADORNA,2025-06-28 00:50:00,2025-06-28 01:19:27,2025-06-28,0.0
Completed successfully,1565.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1053.0,,MARIVIC ADORNA,2025-06-29 00:31:00,2025-06-29 00:57:05,2025-06-29,0.0
Completed successfully,1772.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1054.0,,MARIVIC ADORNA,2025-06-29 04:25:00,2025-06-29 04:54:32,2025-06-29,4.0
Completed successfully,1638.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1055.0,,GERALDINE R CANDIA,2025-06-30 03:37:00,2025-06-30 04:04:18,2025-06-30,3.0
Completed successfully,1528.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1056.0,,GERALDINE R CANDIA,2025-06-29 17:05:00,2025-06-29 17:30:28,2025-06-29,17.0
Completed successfully,906.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1057.0,,,2025-06-29 19:11:00,2025-06-29 19:26:06,2025-06-29,19.0
Completed successfully,2015.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1060.0,,Jelleven Adlawan,2025-06-30 01:11:00,2025-06-30 01:44:35,2025-06-30,1.0
Completed successfully,2003.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1061.0,,Jelleven Adlawan,2025-06-30 03:49:00,2025-06-30 04:22:23,2025-06-30,3.0
Completed successfully,1581.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1062.0,,Jelleven Adlawan,2025-06-30 05:16:00,2025-06-30 05:42:21,2025-06-30,5.0
Completed successfully,1882.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1063.0,,,2025-06-30 06:18:00,2025-06-30 06:49:22,2025-06-30,6.0
Completed successfully,1581.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1064.0,,juvylyn dacara,2025-06-30 01:03:00,2025-06-30 01:29:21,2025-06-30,1.0
Completed successfully,1580.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1065.0,,juvylyn dacara,2025-06-30 02:43:00,2025-06-30 03:09:20,2025-06-30,2.0
Completed successfully,3225.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1067.0,,Leni Areja,2025-06-30 23:33:00,2025-07-01 00:26:45,2025-06-30,23.0
Completed successfully,2263.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1068.0,,,2025-07-01 00:36:00,2025-07-01 01:13:43,2025-07-01,0.0
Completed successfully,2346.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1070.0,,,2025-06-30 23:34:00,2025-07-01 00:13:06,2025-06-30,23.0
Completed successfully,1869.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1071.0,,MARIVIC ADORNA,2025-07-01 01:32:00,2025-07-01 02:03:09,2025-07-01,1.0
Completed successfully,2275.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1072.0,,,2025-06-29 06:48:00,2025-06-29 07:25:55,2025-06-29,6.0
Completed successfully,1956.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1073.0,,,2025-06-30 00:45:00,2025-06-30 01:17:36,2025-06-30,0.0
Completed successfully,164.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1074.0,,,2025-06-30 00:13:00,2025-06-30 00:15:44,2025-06-30,0.0
Completed successfully,2313.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1075.0,,,2025-06-30 00:16:00,2025-06-30 00:54:33,2025-06-30,0.0
Completed successfully,251.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1076.0,,,2025-06-30 01:18:00,2025-06-30 01:22:11,2025-06-30,1.0
Completed successfully,2597.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1077.0,,,2025-06-30 01:23:00,2025-06-30 02:06:17,2025-06-30,1.0
Completed successfully,2094.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1078.0,,,2025-06-30 03:12:00,2025-06-30 03:46:54,2025-06-30,3.0
Completed successfully,1954.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1079.0,,,2025-07-01 03:32:00,2025-07-01 04:04:34,2025-07-01,3.0
Completed successfully,3527.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1080.0,,Leni Areja,2025-07-01 03:53:00,2025-07-01 04:51:47,2025-07-01,3.0
Completed successfully,2196.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1081.0,,,2025-07-01 00:29:00,2025-07-01 01:05:36,2025-07-01,0.0
Completed successfully,2268.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1082.0,,,2025-07-01 01:56:00,2025-07-01 02:33:48,2025-07-01,1.0
Completed successfully,3314.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1083.0,,Antonia Milegrito,2025-07-01 01:12:00,2025-07-01 02:07:14,2025-07-01,1.0
Completed successfully,3583.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1084.0,,Antonia Milegrito,2025-07-01 07:23:00,2025-07-01 08:22:43,2025-07-01,7.0
Completed successfully,3025.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1085.0,,Antonia Milegrito,2025-07-01 08:42:00,2025-07-01 09:32:25,2025-07-01,8.0
Completed successfully,3654.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1086.0,,Derly Lago,2025-07-01 04:06:00,2025-07-01 05:06:54,2025-07-01,4.0
Completed successfully,2248.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1088.0,,Purisa Ramos,2025-07-01 04:48:00,2025-07-01 05:25:28,2025-07-01,4.0
Completed successfully,1949.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1089.0,,Purisa Ramos,2025-07-01 05:45:00,2025-07-01 06:17:29,2025-07-01,5.0
Completed successfully,1610.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1091.0,,,2025-07-01 01:22:00,2025-07-01 01:48:50,2025-07-01,1.0
Completed successfully,1356.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1092.0,,,2025-07-01 03:50:00,2025-07-01 04:12:36,2025-07-01,3.0
Completed successfully,2279.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1093.0,,Sheila Ofqueria,2025-07-01 10:42:00,2025-07-01 11:19:59,2025-07-01,10.0
Completed successfully,1622.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1094.0,,,2025-07-01 00:55:00,2025-07-01 01:22:02,2025-07-01,0.0
Completed successfully,1505.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1095.0,,Juvylyn Dacara,2025-07-01 02:37:00,2025-07-01 03:02:05,2025-07-01,2.0
Completed successfully,2560.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1096.0,,,2025-07-01 01:20:00,2025-07-01 02:02:40,2025-07-01,1.0
Completed successfully,1951.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1097.0,,juvylyn dacara,2025-07-01 02:10:00,2025-07-01 02:42:31,2025-07-01,2.0
Completed successfully,2116.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1098.0,,Purisa Ramos,2025-07-01 04:48:00,2025-07-01 05:23:16,2025-07-01,4.0
Completed successfully,2878.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1099.0,,,2025-07-01 06:31:00,2025-07-01 07:18:58,2025-07-01,6.0
Completed successfully,2048.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1100.0,,,2025-06-30 20:38:00,2025-06-30 21:12:08,2025-06-30,20.0
Completed successfully,2332.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1101.0,,,2025-06-30 03:59:00,2025-06-30 04:37:52,2025-06-30,3.0
Completed successfully,1482.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1102.0,,,2025-07-01 04:30:00,2025-07-01 04:54:42,2025-07-01,4.0
Completed successfully,1697.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1103.0,,,2025-07-01 06:39:00,2025-07-01 07:07:17,2025-07-01,6.0
Completed successfully,1428.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1104.0,,,2025-07-01 09:30:00,2025-07-01 09:53:48,2025-07-01,9.0
Completed successfully,4163.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1105.0,,,2025-07-01 04:29:00,2025-07-01 05:38:23,2025-07-01,4.0
Completed successfully,3265.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1106.0,,,2025-07-02 02:03:00,2025-07-02 02:57:25,2025-07-02,2.0
Completed successfully,3545.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1107.0,,,2025-07-02 04:38:00,2025-07-02 05:37:05,2025-07-02,4.0
Completed successfully,206.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1108.0,,,2025-07-02 02:29:00,2025-07-02 02:32:26,2025-07-02,2.0
Completed successfully,710.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1109.0,,,2025-07-02 02:34:00,2025-07-02 02:45:50,2025-07-02,2.0
Completed successfully,2545.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1110.0,,,2025-07-02 00:15:00,2025-07-02 00:57:25,2025-07-02,0.0
Completed successfully,2924.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1111.0,,,2025-07-02 06:15:00,2025-07-02 07:03:44,2025-07-02,6.0
Completed successfully,2073.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1112.0,,,2025-07-02 02:21:00,2025-07-02 02:55:33,2025-07-02,2.0
Completed successfully,2414.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1114.0,,,2025-07-02 04:38:00,2025-07-02 05:18:14,2025-07-02,4.0
Completed successfully,3131.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1115.0,,,2025-07-02 06:30:00,2025-07-02 07:22:11,2025-07-02,6.0
Completed successfully,3442.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1116.0,,,2025-07-02 08:50:00,2025-07-02 09:47:22,2025-07-02,8.0
Completed successfully,4731.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1117.0,,,2025-07-02 09:38:00,2025-07-02 10:56:51,2025-07-02,9.0
Completed successfully,3458.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1118.0,,,2025-07-02 05:25:00,2025-07-02 06:22:38,2025-07-02,5.0
Completed successfully,3121.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1119.0,,,2025-07-02 07:04:00,2025-07-02 07:56:01,2025-07-02,7.0
Completed successfully,3681.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1120.0,,,2025-07-02 09:15:00,2025-07-02 10:16:21,2025-07-02,9.0
Completed successfully,4290.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1121.0,,,2025-07-02 04:36:00,2025-07-02 05:47:30,2025-07-02,4.0
Completed successfully,4154.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1122.0,,,2025-07-02 06:58:00,2025-07-02 08:07:14,2025-07-02,6.0
Completed successfully,3776.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1123.0,,,2025-07-02 04:04:00,2025-07-02 05:06:56,2025-07-02,4.0
Completed successfully,3507.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1124.0,,,2025-07-02 07:16:00,2025-07-02 08:14:27,2025-07-02,7.0
Completed successfully,2035.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1125.0,,,2025-07-02 04:55:00,2025-07-02 05:28:55,2025-07-02,4.0
Completed successfully,1721.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1126.0,,,2025-07-02 00:13:00,2025-07-02 00:41:41,2025-07-02,0.0
Completed successfully,1863.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1127.0,,,2025-07-02 02:40:00,2025-07-02 03:11:03,2025-07-02,2.0
Completed successfully,2483.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1129.0,,,2025-07-01 00:20:00,2025-07-01 01:01:23,2025-07-01,0.0
Completed successfully,2115.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1130.0,,,2025-07-01 02:10:00,2025-07-01 02:45:15,2025-07-01,2.0
Completed successfully,2178.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1131.0,,,2025-07-01 05:16:00,2025-07-01 05:52:18,2025-07-01,5.0
Completed successfully,2152.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1132.0,,,2025-07-02 05:13:00,2025-07-02 05:48:52,2025-07-02,5.0
Completed successfully,2265.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1133.0,,,2025-07-02 06:04:00,2025-07-02 06:41:45,2025-07-02,6.0
Completed successfully,2501.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1134.0,,,2025-07-01 00:16:00,2025-07-01 00:57:41,2025-07-01,0.0
Completed successfully,2541.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1135.0,,,2025-07-02 08:27:00,2025-07-02 09:09:21,2025-07-02,8.0
Completed successfully,2311.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1136.0,,,2025-07-03 00:36:00,2025-07-03 01:14:31,2025-07-03,0.0
Completed successfully,2232.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1137.0,,,2025-07-03 01:55:00,2025-07-03 02:32:12,2025-07-03,1.0
Completed successfully,3198.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1141.0,,,2025-07-03 03:57:00,2025-07-03 04:50:18,2025-07-03,3.0
Completed successfully,2036.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1142.0,,,2025-07-02 07:02:00,2025-07-02 07:35:56,2025-07-02,7.0
Completed successfully,2229.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1143.0,,,2025-07-02 07:53:00,2025-07-02 08:30:09,2025-07-02,7.0
Completed successfully,2506.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1144.0,,,2025-07-03 05:39:00,2025-07-03 06:20:46,2025-07-03,5.0
Completed successfully,96.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1145.0,,,2025-07-02 09:31:00,2025-07-02 09:32:36,2025-07-02,9.0
Completed successfully,1869.0,1,TAYLOR_FW_20250704 Final List (1).xlsx,1146.0,,,2025-07-02 09:35:00,2025-07-02 10:06:09,2025-07-02,9.0
